name	source	layer	lat	lon	country	postalcode
BE32	geonamesandpostcodeinfo	address	50.9606	4.9167	BE	32
BE33	geonamesandpostcodeinfo	address	50.8373	4.9162	BE	33
BE34	geonamesandpostcodeinfo	address	50.8316	5.0613	BE	34
BE99	geonamesandpostcodeinfo	address	51.1875	3.601	BE	99
BE35	geonamesandpostcodeinfo	address	50.9751	5.2435	BE	35
BE36	geonamesandpostcodeinfo	address	51.0055	5.6776	BE	36
BE37	geonamesandpostcodeinfo	address	50.8106	5.5351	BE	37
BE38	geonamesandpostcodeinfo	address	50.7895	5.2438	BE	38
BE39	geonamesandpostcodeinfo	address	51.1673	5.4362	BE	39
BE90	geonamesandpostcodeinfo	address	51.0578	3.7495	BE	90
BE91	geonamesandpostcodeinfo	address	51.182	4.1608	BE	91
BE92	geonamesandpostcodeinfo	address	51.0241	4.0389	BE	92
BE93	geonamesandpostcodeinfo	address	50.9466	4.0073	BE	93
BE94	geonamesandpostcodeinfo	address	50.8638	4.001	BE	94
BE95	geonamesandpostcodeinfo	address	50.8313	3.8812	BE	95
BE96	geonamesandpostcodeinfo	address	50.8447	3.7296	BE	96
BE97	geonamesandpostcodeinfo	address	50.8692	3.593	BE	97
BE98	geonamesandpostcodeinfo	address	50.9898	3.6128	BE	98
BE80	geonamesandpostcodeinfo	address	51.1544	3.232	BE	80
BE82	geonamesandpostcodeinfo	address	51.162	3.1719	BE	82
BE83	geonamesandpostcodeinfo	address	51.2667	3.2348	BE	83
BE84	geonamesandpostcodeinfo	address	51.1849	2.948	BE	84
BE85	geonamesandpostcodeinfo	address	50.8079	3.35	BE	85
BE86	geonamesandpostcodeinfo	address	51.0304	2.773	BE	86
BE87	geonamesandpostcodeinfo	address	50.9704	3.3546	BE	87
BE88	geonamesandpostcodeinfo	address	50.9396	3.1359	BE	88
BE89	geonamesandpostcodeinfo	address	50.8339	2.8627	BE	89
BE13	geonamesandpostcodeinfo	address	50.7027	4.7701	BE	13
BE14	geonamesandpostcodeinfo	address	50.634	4.4444	BE	14
BE60	geonamesandpostcodeinfo	address	50.4203	4.4333	BE	60
BE61	geonamesandpostcodeinfo	address	50.453	4.3417	BE	61
BE62	geonamesandpostcodeinfo	address	50.4409	4.5233	BE	62
BE64	geonamesandpostcodeinfo	address	50.0646	4.3113	BE	64
BE65	geonamesandpostcodeinfo	address	50.2329	4.2188	BE	65
BE70	geonamesandpostcodeinfo	address	50.4639	3.9702	BE	70
BE71	geonamesandpostcodeinfo	address	50.4506	4.1721	BE	71
BE73	geonamesandpostcodeinfo	address	50.4233	3.7566	BE	73
BE75	geonamesandpostcodeinfo	address	50.5976	3.3772	BE	75
BE76	geonamesandpostcodeinfo	address	50.5395	3.4915	BE	76
BE77	geonamesandpostcodeinfo	address	50.7173	3.2198	BE	77
BE78	geonamesandpostcodeinfo	address	50.6535	3.8264	BE	78
BE79	geonamesandpostcodeinfo	address	50.5535	3.7459	BE	79
BE40	geonamesandpostcodeinfo	address	50.6367	5.5934	BE	40
BE41	geonamesandpostcodeinfo	address	50.4963	5.563	BE	41
BE42	geonamesandpostcodeinfo	address	50.6426	5.1096	BE	42
BE43	geonamesandpostcodeinfo	address	50.6847	5.3511	BE	43
BE44	geonamesandpostcodeinfo	address	50.6526	5.4835	BE	44
BE45	geonamesandpostcodeinfo	address	50.5144	5.3109	BE	45
BE46	geonamesandpostcodeinfo	address	50.6806	5.7047	BE	46
BE47	geonamesandpostcodeinfo	address	50.4258	6.1337	BE	47
BE48	geonamesandpostcodeinfo	address	50.6233	5.8803	BE	48
BE49	geonamesandpostcodeinfo	address	50.4132	5.8601	BE	49
BE66	geonamesandpostcodeinfo	address	50.0814	5.7445	BE	66
BE67	geonamesandpostcodeinfo	address	49.6397	5.656	BE	67
BE68	geonamesandpostcodeinfo	address	49.8391	5.2516	BE	68
BE69	geonamesandpostcodeinfo	address	50.2043	5.4078	BE	69
BE50	geonamesandpostcodeinfo	address	50.4864	4.7651	BE	50
BE51	geonamesandpostcodeinfo	address	50.4357	4.808	BE	51
BE53	geonamesandpostcodeinfo	address	50.4374	5.0836	BE	53
BE55	geonamesandpostcodeinfo	address	50.1475	4.9663	BE	55
BE56	geonamesandpostcodeinfo	address	50.19	4.5686	BE	56
BG85	geonamesandpostcodeinfo	address	42.8087	27.2453	BG	85
BG80	geonamesandpostcodeinfo	address	42.5	27.4667	BG	80
BG81	geonamesandpostcodeinfo	address	42.4506	27.4031	BG	81
BG83	geonamesandpostcodeinfo	address	42.2336	27.2126	BG	83
BG84	geonamesandpostcodeinfo	address	42.7075	26.9016	BG	84
BG82	geonamesandpostcodeinfo	address	42.5275	27.6936	BG	82
BG27	geonamesandpostcodeinfo	address	41.9256	23.3295	BG	27
BG29	geonamesandpostcodeinfo	address	41.5708	23.8394	BG	29
BG28	geonamesandpostcodeinfo	address	41.5192	23.232	BG	28
BG42	geonamesandpostcodeinfo	address	41.9949	24.939	BG	42
BG96	geonamesandpostcodeinfo	address	43.5249	28.2982	BG	96
BG95	geonamesandpostcodeinfo	address	43.7195	28.0825	BG	95
BG93	geonamesandpostcodeinfo	address	43.5717	27.7612	BG	93
BG94	geonamesandpostcodeinfo	address	43.7804	27.5738	BG	94
BG98	geonamesandpostcodeinfo	address	43.1217	26.8865	BG	98
BG56	geonamesandpostcodeinfo	address	42.9078	24.7402	BG	56
BG75	geonamesandpostcodeinfo	address	43.9789	27.2926	BG	75
BG53	geonamesandpostcodeinfo	address	42.8935	25.4215	BG	53
BG54	geonamesandpostcodeinfo	address	42.9503	25.0656	BG	54
BG63	geonamesandpostcodeinfo	address	41.8157	25.5747	BG	63
BG64	geonamesandpostcodeinfo	address	41.9244	25.7929	BG	64
BG50	geonamesandpostcodeinfo	address	42.9334	25.8051	BG	50
BG65	geonamesandpostcodeinfo	address	41.7869	26.1849	BG	65
BG69	geonamesandpostcodeinfo	address	41.4649	25.7869	BG	69
BG68	geonamesandpostcodeinfo	address	41.4442	25.367	BG	68
BG87	geonamesandpostcodeinfo	address	42.1212	26.6199	BG	87
BG86	geonamesandpostcodeinfo	address	42.4116	26.5585	BG	86
BG26	geonamesandpostcodeinfo	address	42.2251	23.0477	BG	26
BG36	geonamesandpostcodeinfo	address	43.7005	23.2408	BG	36
BG25	geonamesandpostcodeinfo	address	42.3266	22.6592	BG	25
BG67	geonamesandpostcodeinfo	address	41.6618	25.2396	BG	67
BG99	geonamesandpostcodeinfo	address	43.4649	27.1877	BG	99
BG37	geonamesandpostcodeinfo	address	43.9559	22.764	BG	37
BG41	geonamesandpostcodeinfo	address	42.2531	24.8204	BG	41
BG66	geonamesandpostcodeinfo	address	41.6943	25.4147	BG	66
BG55	geonamesandpostcodeinfo	address	43.1377	24.7386	BG	55
BG57	geonamesandpostcodeinfo	address	43.0448	24.2216	BG	57
BG35	geonamesandpostcodeinfo	address	43.2569	23.2071	BG	35
BG34	geonamesandpostcodeinfo	address	43.438	23.1457	BG	34
BG45	geonamesandpostcodeinfo	address	42.2448	24.2798	BG	45
BG44	geonamesandpostcodeinfo	address	42.231	24.2215	BG	44
BG46	geonamesandpostcodeinfo	address	41.98	23.8966	BG	46
BG48	geonamesandpostcodeinfo	address	41.7199	24.537	BG	48
BG43	geonamesandpostcodeinfo	address	42.5843	24.7736	BG	43
BG40	geonamesandpostcodeinfo	address	42.1834	24.6916	BG	40
BG23	geonamesandpostcodeinfo	address	42.6845	22.9168	BG	23
BG24	geonamesandpostcodeinfo	address	42.6387	22.744	BG	24
BG59	geonamesandpostcodeinfo	address	43.5115	24.7839	BG	59
BG58	geonamesandpostcodeinfo	address	43.4376	24.566	BG	58
BG32	geonamesandpostcodeinfo	address	43.4256	23.9122	BG	32
BG72	geonamesandpostcodeinfo	address	43.5116	26.5442	BG	72
BG73	geonamesandpostcodeinfo	address	43.8257	26.5096	BG	73
BG74	geonamesandpostcodeinfo	address	43.671	26.85	BG	74
BG71	geonamesandpostcodeinfo	address	43.5172	25.786	BG	71
BG70	geonamesandpostcodeinfo	address	43.7879	26.1286	BG	70
BG79	geonamesandpostcodeinfo	address	43.0797	26.3086	BG	79
BG21	geonamesandpostcodeinfo	address	42.8099	23.7878	BG	21
BG22	geonamesandpostcodeinfo	address	42.934	23.0989	BG	22
BG20	geonamesandpostcodeinfo	address	42.4752	23.7541	BG	20
BG97	geonamesandpostcodeinfo	address	43.4553	26.9241	BG	97
BG76	geonamesandpostcodeinfo	address	43.8866	26.92	BG	76
BG88	geonamesandpostcodeinfo	address	42.6602	26.2682	BG	88
BG89	geonamesandpostcodeinfo	address	42.6043	26.1854	BG	89
BG47	geonamesandpostcodeinfo	address	41.5341	24.7388	BG	47
BG49	geonamesandpostcodeinfo	address	41.5164	24.9738	BG	49
BG10	geonamesandpostcodeinfo	address	42.6833	23.3167	BG	10
BG11	geonamesandpostcodeinfo	address	42.6	23.45	BG	11
BG12	geonamesandpostcodeinfo	address	42.8004	23.4216	BG	12
BG13	geonamesandpostcodeinfo	address	42.7084	23.1166	BG	13
BG16	geonamesandpostcodeinfo	address	42.6	23.1833	BG	16
BG17	geonamesandpostcodeinfo	address	42.7102	23.3575	BG	17
BG62	geonamesandpostcodeinfo	address	42.2545	25.5597	BG	62
BG61	geonamesandpostcodeinfo	address	42.6341	25.4689	BG	61
BG60	geonamesandpostcodeinfo	address	42.3349	25.6376	BG	60
BG78	geonamesandpostcodeinfo	address	43.3508	26.2421	BG	78
BG77	geonamesandpostcodeinfo	address	43.2463	26.5949	BG	77
BG91	geonamesandpostcodeinfo	address	43.1724	27.7416	BG	91
BG92	geonamesandpostcodeinfo	address	43.2107	27.3996	BG	92
BG90	geonamesandpostcodeinfo	address	43.2111	27.8611	BG	90
BG39	geonamesandpostcodeinfo	address	43.6246	22.7319	BG	39
BG38	geonamesandpostcodeinfo	address	43.8964	22.538	BG	38
BG31	geonamesandpostcodeinfo	address	43.1329	23.7642	BG	31
BG30	geonamesandpostcodeinfo	address	43.3251	23.552	BG	30
BG33	geonamesandpostcodeinfo	address	43.6563	23.8786	BG	33
BG51	geonamesandpostcodeinfo	address	43.2383	25.7985	BG	51
BG52	geonamesandpostcodeinfo	address	43.336	25.3079	BG	52
BM01	geonamesandpostcodeinfo	address	32.3053	-64.781	BM	01
BM02	geonamesandpostcodeinfo	address	32.32	-64.7618	BM	02
BM03	geonamesandpostcodeinfo	address	32.3046	-64.782	BM	03
BM04	geonamesandpostcodeinfo	address	32.3032	-64.7761	BM	04
BM05	geonamesandpostcodeinfo	address	32.3167	-64.762	BM	05
BM06	geonamesandpostcodeinfo	address	32.2945	-64.791	BM	06
BM07	geonamesandpostcodeinfo	address	32.2988	-64.774	BM	07
BM08	geonamesandpostcodeinfo	address	32.298	-64.7758	BM	08
BM14	geonamesandpostcodeinfo	address	32.3002	-64.792	BM	14
BM15	geonamesandpostcodeinfo	address	32.3002	-64.792	BM	15
BM16	geonamesandpostcodeinfo	address	32.3002	-64.792	BM	16
BM18	geonamesandpostcodeinfo	address	32.3002	-64.792	BM	18
BM19	geonamesandpostcodeinfo	address	32.2975	-64.7875	BM	19
BM20	geonamesandpostcodeinfo	address	32.3002	-64.792	BM	20
BM09	geonamesandpostcodeinfo	address	32.287	-64.7941	BM	09
BM10	geonamesandpostcodeinfo	address	32.2803	-64.7951	BM	10
BM11	geonamesandpostcodeinfo	address	32.2949	-64.783	BM	11
BM12	geonamesandpostcodeinfo	address	32.2949	-64.783	BM	12
BM17	geonamesandpostcodeinfo	address	32.2976	-64.7875	BM	17
BM13	geonamesandpostcodeinfo	address	32.3002	-64.792	BM	13
BR69	geonamesandpostcodeinfo	address	-4.3254	-64.6043	BR	69
BR57	geonamesandpostcodeinfo	address	-9.4981	-36.4895	BR	57
BR68	geonamesandpostcodeinfo	address	-2.6492	-50.072	BR	68
BR46	geonamesandpostcodeinfo	address	-13.5475	-41.9022	BR	46
BR48	geonamesandpostcodeinfo	address	-10.9488	-38.7394	BR	48
BR45	geonamesandpostcodeinfo	address	-14.7975	-39.8331	BR	45
BR44	geonamesandpostcodeinfo	address	-11.9511	-39.9757	BR	44
BR47	geonamesandpostcodeinfo	address	-11.9939	-43.7825	BR	47
BR42	geonamesandpostcodeinfo	address	-12.6991	-38.3598	BR	42
BR43	geonamesandpostcodeinfo	address	-12.6458	-38.4885	BR	43
BR40	geonamesandpostcodeinfo	address	-12.8665	-38.4858	BR	40
BR63	geonamesandpostcodeinfo	address	-6.375	-39.432	BR	63
BR62	geonamesandpostcodeinfo	address	-4.0747	-39.6267	BR	62
BR61	geonamesandpostcodeinfo	address	-3.9454	-38.6083	BR	61
BR60	geonamesandpostcodeinfo	address	-3.7227	-38.5247	BR	60
BR70	geonamesandpostcodeinfo	address	-15.8072	-47.7735	BR	70
BR71	geonamesandpostcodeinfo	address	-16.8278	-47.5918	BR	71
BR72	geonamesandpostcodeinfo	address	-15.9393	-48.2726	BR	72
BR73	geonamesandpostcodeinfo	address	-14.5147	-47.0908	BR	73
BR29	geonamesandpostcodeinfo	address	-19.8771	-40.8375	BR	29
BR79	geonamesandpostcodeinfo	address	-21.246	-54.4839	BR	79
BR65	geonamesandpostcodeinfo	address	-4.2549	-44.9235	BR	65
BR78	geonamesandpostcodeinfo	address	-12.9273	-57.5653	BR	78
BR38	geonamesandpostcodeinfo	address	-18.7622	-47.563	BR	38
BR35	geonamesandpostcodeinfo	address	-19.6455	-43.426	BR	35
BR39	geonamesandpostcodeinfo	address	-16.9338	-42.7774	BR	39
BR37	geonamesandpostcodeinfo	address	-21.6915	-45.7258	BR	37
BR36	geonamesandpostcodeinfo	address	-21.0562	-43.0143	BR	36
BR30	geonamesandpostcodeinfo	address	-19.8993	-43.957	BR	30
BR32	geonamesandpostcodeinfo	address	-20.0134	-44.1748	BR	32
BR34	geonamesandpostcodeinfo	address	-19.9217	-43.7431	BR	34
BR33	geonamesandpostcodeinfo	address	-19.6859	-43.9289	BR	33
BR67	geonamesandpostcodeinfo	address	-1.3601	-48.3486	BR	67
BR66	geonamesandpostcodeinfo	address	-1.3434	-48.4182	BR	66
BR58	geonamesandpostcodeinfo	address	-7.0641	-36.6422	BR	58
BR86	geonamesandpostcodeinfo	address	-23.4252	-51.1967	BR	86
BR83	geonamesandpostcodeinfo	address	-25.4995	-49.2346	BR	83
BR85	geonamesandpostcodeinfo	address	-25.3254	-53.1153	BR	85
BR87	geonamesandpostcodeinfo	address	-23.5176	-52.7709	BR	87
BR84	geonamesandpostcodeinfo	address	-24.8148	-50.4458	BR	84
BR80	geonamesandpostcodeinfo	address	-25.5039	-49.2908	BR	80
BR64	geonamesandpostcodeinfo	address	-6.7278	-42.4031	BR	64
BR23	geonamesandpostcodeinfo	address	-22.954	-44.1054	BR	23
BR28	geonamesandpostcodeinfo	address	-21.958	-42.056	BR	28
BR25	geonamesandpostcodeinfo	address	-22.3472	-43.1017	BR	25
BR27	geonamesandpostcodeinfo	address	-22.4245	-43.764	BR	27
BR26	geonamesandpostcodeinfo	address	-22.6241	-43.5519	BR	26
BR24	geonamesandpostcodeinfo	address	-22.8394	-42.9079	BR	24
BR20	geonamesandpostcodeinfo	address	-22.9201	-43.3307	BR	20
BR59	geonamesandpostcodeinfo	address	-5.9774	-36.6169	BR	59
BR99	geonamesandpostcodeinfo	address	-28.1094	-52.3741	BR	99
BR96	geonamesandpostcodeinfo	address	-30.6775	-52.5801	BR	96
BR98	geonamesandpostcodeinfo	address	-27.8947	-53.8502	BR	98
BR97	geonamesandpostcodeinfo	address	-29.2579	-54.7496	BR	97
BR95	geonamesandpostcodeinfo	address	-29.2576	-51.3169	BR	95
BR94	geonamesandpostcodeinfo	address	-29.9762	-50.9518	BR	94
BR93	geonamesandpostcodeinfo	address	-29.6447	-51.0944	BR	93
BR92	geonamesandpostcodeinfo	address	-30.1352	-51.4421	BR	92
BR90	geonamesandpostcodeinfo	address	-30.1146	-51.1639	BR	90
BR89	geonamesandpostcodeinfo	address	-26.8585	-51.5109	BR	89
BR88	geonamesandpostcodeinfo	address	-27.9611	-49.355	BR	88
BR17	geonamesandpostcodeinfo	address	-21.9945	-50.0379	BR	17
BR15	geonamesandpostcodeinfo	address	-20.6553	-49.8549	BR	15
BR13	geonamesandpostcodeinfo	address	-22.4769	-47.1921	BR	13
BR18	geonamesandpostcodeinfo	address	-23.4538	-48.5514	BR	18
BR19	geonamesandpostcodeinfo	address	-22.3616	-51.131	BR	19
BR14	geonamesandpostcodeinfo	address	-21.0239	-48.0486	BR	14
BR16	geonamesandpostcodeinfo	address	-21.469	-50.2947	BR	16
BR12	geonamesandpostcodeinfo	address	-22.933	-45.5559	BR	12
BR07	geonamesandpostcodeinfo	address	-23.3396	-46.5775	BR	07
BR11	geonamesandpostcodeinfo	address	-24.226	-47.0001	BR	11
BR06	geonamesandpostcodeinfo	address	-23.6306	-46.9017	BR	06
BR08	geonamesandpostcodeinfo	address	-23.5464	-46.1845	BR	08
BR09	geonamesandpostcodeinfo	address	-23.7088	-46.4826	BR	09
BR01	geonamesandpostcodeinfo	address	-23.627	-46.635	BR	01
BR49	geonamesandpostcodeinfo	address	-10.6232	-37.289	BR	49
BR75	geonamesandpostcodeinfo	address	-17.4044	-49.7086	BR	75
BR76	geonamesandpostcodeinfo	address	-15.2775	-50.0564	BR	76
BR74	geonamesandpostcodeinfo	address	-16.7401	-49.2541	BR	74
BR53	geonamesandpostcodeinfo	address	-7.339	-34.6229	BR	53
BR56	geonamesandpostcodeinfo	address	-8.1488	-38.6377	BR	56
BR55	geonamesandpostcodeinfo	address	-8.3288	-35.8446	BR	55
BR54	geonamesandpostcodeinfo	address	-8.1151	-35.0585	BR	54
BR50	geonamesandpostcodeinfo	address	-8.0117	-34.9529	BR	50
BR77	geonamesandpostcodeinfo	address	-9.2795	-48.2086	BR	77
BY21	geonamesandpostcodeinfo	address	54.5791	29.5208	BY	21
BY22	geonamesandpostcodeinfo	address	53.1668	26.6377	BY	22
BY23	geonamesandpostcodeinfo	address	53.6702	25.1722	BY	23
BY24	geonamesandpostcodeinfo	address	52.4127	29.8467	BY	24
CA0A	geonamesandpostcodeinfo	address	50.5795	-84.7652	CA	0A
CA0B	geonamesandpostcodeinfo	address	50.7212	-88.0431	CA	0B
CA0C	geonamesandpostcodeinfo	address	49.4999	-84.6378	CA	0C
CA0E	geonamesandpostcodeinfo	address	49.2504	-86.3131	CA	0E
CA0G	geonamesandpostcodeinfo	address	49.3943	-89.2691	CA	0G
CA0H	geonamesandpostcodeinfo	address	51.2086	-78.1389	CA	0H
CA0J	geonamesandpostcodeinfo	address	48.5811	-85.1295	CA	0J
CA0K	geonamesandpostcodeinfo	address	48.0874	-85.2171	CA	0K
CA0L	geonamesandpostcodeinfo	address	48.1437	-86.225	CA	0L
CA0M	geonamesandpostcodeinfo	address	48.4372	-85.2498	CA	0M
CA0P	geonamesandpostcodeinfo	address	48.6182	-85.6172	CA	0P
CA0V	geonamesandpostcodeinfo	address	50.4062	-88.2953	CA	0V
CA1A	geonamesandpostcodeinfo	address	48.4706	-83.9307	CA	1A
CA1B	geonamesandpostcodeinfo	address	46.7708	-78.8174	CA	1B
CA1C	geonamesandpostcodeinfo	address	46.436	-78.2473	CA	1C
CA1G	geonamesandpostcodeinfo	address	46.6595	-78.3954	CA	1G
CA1H	geonamesandpostcodeinfo	address	46.1343	-78.4637	CA	1H
CA1J	geonamesandpostcodeinfo	address	46.8833	-80.9254	CA	1J
CA1K	geonamesandpostcodeinfo	address	46.1662	-79.7575	CA	1K
CA1L	geonamesandpostcodeinfo	address	46.1478	-79.6678	CA	1L
CA1M	geonamesandpostcodeinfo	address	46.1121	-79.9115	CA	1M
CA1P	geonamesandpostcodeinfo	address	46.0813	-83.1246	CA	1P
CA1R	geonamesandpostcodeinfo	address	46.0053	-82.0923	CA	1R
CA1S	geonamesandpostcodeinfo	address	46.2873	-79.8793	CA	1S
CA1V	geonamesandpostcodeinfo	address	46.8286	-79.3005	CA	1V
CA1W	geonamesandpostcodeinfo	address	46.7497	-79.2143	CA	1W
CA1X	geonamesandpostcodeinfo	address	46.6324	-78.407	CA	1X
CA1Y	geonamesandpostcodeinfo	address	47.0747	-80.8603	CA	1Y
CA1Z	geonamesandpostcodeinfo	address	46.9688	-89.0532	CA	1Z
CA2A	geonamesandpostcodeinfo	address	46.5435	-78.9819	CA	2A
CA2B	geonamesandpostcodeinfo	address	47.1538	-82.6797	CA	2B
CA2C	geonamesandpostcodeinfo	address	47.1683	-85.0596	CA	2C
CA2E	geonamesandpostcodeinfo	address	46.6347	-82.8066	CA	2E
CA2G	geonamesandpostcodeinfo	address	46.7049	-83.1095	CA	2G
CA2H	geonamesandpostcodeinfo	address	46.507	-81.5725	CA	2H
CA2J	geonamesandpostcodeinfo	address	46.5091	-82.7121	CA	2J
CA2K	geonamesandpostcodeinfo	address	47.0619	-85.3537	CA	2K
CA2L	geonamesandpostcodeinfo	address	47.0443	-85.3324	CA	2L
CA2M	geonamesandpostcodeinfo	address	46.6959	-84.7746	CA	2M
CA2N	geonamesandpostcodeinfo	address	46.9221	-81.4741	CA	2N
CA2P	geonamesandpostcodeinfo	address	46.3019	-87.4554	CA	2P
CA2R	geonamesandpostcodeinfo	address	46.1494	-84.0416	CA	2R
CA2S	geonamesandpostcodeinfo	address	46.246	-83.4349	CA	2S
CA2T	geonamesandpostcodeinfo	address	45.9951	-85.2734	CA	2T
CA2V	geonamesandpostcodeinfo	address	47.4726	-85.895	CA	2V
CA2W	geonamesandpostcodeinfo	address	46.7723	-87.4562	CA	2W
CA2X	geonamesandpostcodeinfo	address	47.593	-90.6904	CA	2X
CA2Y	geonamesandpostcodeinfo	address	47.5711	-90.7461	CA	2Y
CA2Z	geonamesandpostcodeinfo	address	46.8741	-91.0307	CA	2Z
CA3A	geonamesandpostcodeinfo	address	46.5549	-83.92	CA	3A
CA3B	geonamesandpostcodeinfo	address	46.2808	-83.5479	CA	3B
CA3C	geonamesandpostcodeinfo	address	46.5559	-86.5716	CA	3C
CA3E	geonamesandpostcodeinfo	address	46.8478	-84.3806	CA	3E
CA3G	geonamesandpostcodeinfo	address	47.2438	-84.7727	CA	3G
CA3H	geonamesandpostcodeinfo	address	46.6546	-86.2365	CA	3H
CA3J	geonamesandpostcodeinfo	address	47.2916	-88.8823	CA	3J
CA3K	geonamesandpostcodeinfo	address	46.7349	-87.6898	CA	3K
CA3L	geonamesandpostcodeinfo	address	46.5297	-84.0758	CA	3L
CA3M	geonamesandpostcodeinfo	address	46.577	-86.1512	CA	3M
CA3N	geonamesandpostcodeinfo	address	47.4878	-85.9928	CA	3N
CA3P	geonamesandpostcodeinfo	address	46.3758	-82.7719	CA	3P
CA3R	geonamesandpostcodeinfo	address	46.6741	-88.0422	CA	3R
CA3S	geonamesandpostcodeinfo	address	46.7096	-90.1052	CA	3S
CA3Z	geonamesandpostcodeinfo	address	46.7849	-83.2466	CA	3Z
CA4A	geonamesandpostcodeinfo	address	46.9736	-85.8419	CA	4A
CA4B	geonamesandpostcodeinfo	address	45.8046	-82.8317	CA	4B
CA4C	geonamesandpostcodeinfo	address	46.1873	-84.3314	CA	4C
CA4E	geonamesandpostcodeinfo	address	46.4297	-85.455	CA	4E
CA4G	geonamesandpostcodeinfo	address	46.3288	-85.0049	CA	4G
CA4H	geonamesandpostcodeinfo	address	46.8458	-83.354	CA	4H
CA4J	geonamesandpostcodeinfo	address	46.7333	-83.1473	CA	4J
CA4L	geonamesandpostcodeinfo	address	47.0889	-88.9645	CA	4L
CA4M	geonamesandpostcodeinfo	address	46.9189	-87.4772	CA	4M
CA4N	geonamesandpostcodeinfo	address	46.8135	-85.3145	CA	4N
CA4P	geonamesandpostcodeinfo	address	46.8894	-84.8329	CA	4P
CA4R	geonamesandpostcodeinfo	address	47.287	-83.3684	CA	4R
CA4S	geonamesandpostcodeinfo	address	47.0435	-85.8941	CA	4S
CA4T	geonamesandpostcodeinfo	address	46.7912	-85.3018	CA	4T
CA4V	geonamesandpostcodeinfo	address	46.7845	-83.5651	CA	4V
CA4X	geonamesandpostcodeinfo	address	46.9966	-85.7198	CA	4X
CA5A	geonamesandpostcodeinfo	address	46.5736	-81.5787	CA	5A
CA5B	geonamesandpostcodeinfo	address	47.0297	-84.5451	CA	5B
CA5C	geonamesandpostcodeinfo	address	46.7493	-85.7283	CA	5C
CA5E	geonamesandpostcodeinfo	address	46.8918	-90.6731	CA	5E
CA5G	geonamesandpostcodeinfo	address	47.3771	-93.1602	CA	5G
CA5H	geonamesandpostcodeinfo	address	47.0138	-88.4992	CA	5H
CA5J	geonamesandpostcodeinfo	address	47.0532	-86.1848	CA	5J
CA5K	geonamesandpostcodeinfo	address	46.8443	-89.3299	CA	5K
CA5L	geonamesandpostcodeinfo	address	46.5741	-85.7741	CA	5L
CA5M	geonamesandpostcodeinfo	address	47.1767	-86.3042	CA	5M
CA5N	geonamesandpostcodeinfo	address	47.6307	-87.5082	CA	5N
CA5P	geonamesandpostcodeinfo	address	46.4489	-90.4245	CA	5P
CA5R	geonamesandpostcodeinfo	address	46.4244	-85.6813	CA	5R
CA5S	geonamesandpostcodeinfo	address	47.1067	-92.3756	CA	5S
CA5T	geonamesandpostcodeinfo	address	47.0263	-86.2031	CA	5T
CA5V	geonamesandpostcodeinfo	address	46.4145	-85.9296	CA	5V
CA5W	geonamesandpostcodeinfo	address	46.4802	-91.6998	CA	5W
CA5X	geonamesandpostcodeinfo	address	46.9347	-90.2508	CA	5X
CA5Y	geonamesandpostcodeinfo	address	47.566	-92.353	CA	5Y
